id,label_type,method,p1_count,p2_count,exact_matches,extra_matches,matched_total,precision,recall,f1,p1_skills,p2_skills
8245de776aec9ab1e4ca2259a7caef9f49720139,soft_skills,exact_only,11,7,0,0,0,0.0,0.0,0.0,"""ett programmeringsintresse | entusiastiskt driver | få ihop en bra helhetslösning | nyfiken | gillar utmaningar | går igång på tekniska problem | se både helheten och detaljer | ta initiativ | öppen | lära dig ännu mer | delar med dig av dina egna idéer""","""brinnande intresse för programmering | bör även ha ett programmeringsintresse över lag | Du är bekväm med att ofta vara den som entusiastiskt driver på för att få ihop en bra helhetslösning | Du är nyfiken | gillar utmaningar och går igång på tekniska problem | Du kan se både helheten och detaljer | Du är bekväm med att ta initiativ och är öppen för att lära dig ännu mer samtidigt som gärna delar med dig av dina egna idéer"""
750fceec480cf04eab0e7cf347fa0f08279dd983,soft_skills,exact_only,6,9,1,0,1,0.16666666666666666,0.1111111111111111,0.13333333333333333,"""Samarbete med produktledning och support-team | Höga ambitioner | Ett strukturerat arbetssätt | ett intresse för komplexa tekniska lösningar | arbeta självständigt och i team | Goda kunskaper i svenska och engelska i tal och skrift""","""gärna med intresse för artificiell intelligens och nya teknologier | Samarbete med produktledning och support-team | Ett strukturerat arbetssätt och ett intresse för komplexa tekniska lösningar | Intresse för | eller erfarenhet av | artificiell intelligens | maskininlärning eller data-analys | Förmåga att arbeta självständigt och i team | Goda kunskaper i svenska och engelska i tal och skrift"""
b538dd3a43282b4e5b082443a9a6b253a4735608,soft_skills,exact_only,10,20,0,0,0,0.0,0.0,0.0,"""driva utvecklingen | arbeta nära det övriga teamet | Samarbeta med produktägare | Stark problemlösningsförmåga | kreativt tänkande | Flytande svenska | engelska | Ett starkt engagemang | skapa innovativa lösningar inom hälsa | arbeta i en dynamisk startupmiljö""","""leda den strategiska riktningen för tekniken | grym utvecklare i början av din karriär med en passion för teknik och innovation | sätter den tekniska riktningen för framtiden | driva utvecklingen | fatta tekniska beslut | säkerställa hög kvalitet i både kod och arkitektur | förstå och omsätta produktkrav till tekniska specifikationer | Vara teknisk kontakt mot företagets samarbetspartners och teknisk representant i kundprojekt | Främja arbetssätt för snabb utveckling och hög kvalitet | Säkerställa att utvecklingsorganisationen minimerar teknisk skuld | Utveckla och implementera en långsiktig teknisk strategi och vision för plattformen | Utforska och utvärdera nya teknologier och verktyg för att förbättra företagets produkt och utvecklingsprocess | Delta i beslutsfattande på företagsnivå för att säkerställa att tekniska lösningar ligger i linje med företagets affärsmål och tillväxtstrategi | Du uppskattar att både arbeta på en strategisk nivå mer arkitekturfrågor såväl som konkreta operativa utvecklingsfrågor | bred kunskap och ett brinnande intresse för programmering och utveckling | Du har kunskap och erfarenhet av API:er och integration. Goda kunskaper inom molntjänster (Google Cloud) | moderna utvecklingsmetoder (Kubernetes) | och DevOps-principer | Stark problemlösningsförmåga och kreativt tänkande | Flytande svenska engelska"""
83a7c818ddc9bf2d7e4b88a77ceade31e20d9ab5,soft_skills,exact_only,5,12,0,0,0,0.0,0.0,0.0,"""ett stort engagemang | lätt för att skapa goda relationer med både kunder och medarbetare | en god lyssnare | har en stark initiativförmåga | kombinationen av att arbeta nära både människan och tekniken""","""utveckla säkra och hållbara lösningar | bidra på både operativ och strategisk nivå i våra kunders projekt | systemsäkerhetsarbete i kundprojekt | etablera och lära ut metodik avseende utveckling av kritiska system samt att stötta i samband med skapandet av nya affärer | arbeta med utveckling av kritiska system som till exempel innefattar systemering | krav | design | och arkitektur för kritiska tillämpningar gärna med fokus på icke-funktionella egenskaper såsom robusthet | stabilitet och tillförlitlighet | stort engagemang och har lätt för att skapa goda relationer med både kunder och medarbetare | Vi tror att du är en god lyssnare | har en stark initiativförmåga och tycker om kombinationen av att arbeta nära både människan och tekniken"""
3fc97a60224060874af390a4f38f6d8cd7e7fdcf,soft_skills,exact_only,10,10,0,0,0,0.0,0.0,0.0,"""samarbete | långsiktighet | innovation | arbeta både praktiskt och strategiskt | Samverka med andra IT-team | Talar och skriver obehindrat på svenska | [arbeta i större | komplexa IT-miljöer] | god kommunikationsförmåga | samarbeta med flera intressenter""","""utveckla och förbättra digitala lösningar kopplade till boendemiljö och bostadsproduktion | Du kommer arbeta med både nyutveckling och vidareutveckling av befintliga system | med stort fokus på integration | användarnytta och hållbar arkitektur | med och formar arbetssätt och lösningar i en miljö där molntjänster (Azure) data och användarupplevelse står i centrum dig som gillar att arbeta både praktiskt och strategiskt – och som trivs i ett team där samarbete långsiktighet och innovation väger lika tungt | Designa och implementera system som stödjer affärs- och verksamhetsmål | Arbeta agilt enligt SAFe | Samverka med andra IT-team för en sömlös effektiv IT-miljö | Erfarenhet av agilt arbete och testdriven utveckling | Talar och skriver obehindrat på svenska"""
cfcb2ae30a6f58604789eeb74faaca09c434a5dd,soft_skills,exact_only,1,3,0,0,0,0.0,0.0,0.0,Mycket goda kunskaper i tal och skrift i svenska,"""testa och felsöka på både hård- och mjukvarunivå | Om du är intresserad av nya tekniker utveckling av mjukvara och AI så kan du vara rätt person för oss | Mycket goda kunskaper i tal och skrift i svenska"""
2a372f7eed4f4231f8c4d1a54c0bba4be8b20357,soft_skills,exact_only,5,4,0,0,0,0.0,0.0,0.0,"""nära samarbete medutvecklingsteamet och kollegor | kommunikativ | dela din kunskap med andra | har ett öga för detaljer | kombinera tekniskt arbete med strategisk förbättring""","""ta fram lösningar som förbättrar utvecklarnas arbetsflöden och automatiserar processer | närasamarbete medutvecklingsteamet och kollegor inomDevSecOps för att tillsammans skapa en smidig effektiv och säker utvecklingsmiljö | du är kommunikativ och tycker om att dela din kunskap med andra | Du har ett öga för detaljer och vill kombinera tekniskt arbete med strategisk förbättring där du får möjlighet att påverka utvecklarnas arbetsmiljö"""
e4080c526064c76f38a00d030c86f93a8f6f7ed2,soft_skills,exact_only,11,7,1,0,1,0.09090909090909091,0.14285714285714285,0.1111111111111111,"""[Flytande i svenska och har goda kunskaper i engelska | både muntligt och skriftligt] | ansvarstagande | samarbetsvillig | lösningsorienterad | hög energinivå | stark drivkraft | stort engagemang | ta ansvar för dina projekt | samarbeta effektivt med teamet | lösa problem på ett kreativt och effektivt sätt""",""" support till kunder | deltagande av implementation av systemet ute hos kunder | Flytande i svenska och har goda kunskaper i engelska både muntligt och skriftligt | ansvarstagande | samarbetsvillig och lösningsorienterad | Vi ser gärna att du är en utvecklare med hög energinivå stark drivkraft och stort engagemang för sin roll och vår gemensamma utveckling | Du ska kunna ta ansvar för dina projekt samarbeta effektivt med teamet och lösa problem på ett kreativt och effektivt sätt"""
cdf58a4b02fb270e68da28fa8e4da014dc7e46a1,soft_skills,exact_only,5,4,1,0,1,0.2,0.25,0.22222222222222224,"""ta sig an nya utmaningar | nyfiken | har en analytisk attityd | gillar att ta ansvar | behärska svenska och engelska i både tal och skrift""","""passionerade och skickliga individer som vill vara en del av vårt dynamiska team och bidra till att lösa komplexa tekniska utmaningar arbeta nära våra kunder och hjälpa dom att utveckla framtidens produkter och tjänster genom att dra nytta av din breda erfarenhet inom utveckling | samarbeta med experter inom olika teknikområden och utveckla innovativa lösningar som kommer att påverka samhället | Du är en person som tycker om att ta sig an nya utmaningar är nyfiken har en analytisk attityd och gillar att ta ansvar | behärska svenska och engelska i både tal och skrift"""
4ec4a23bc0f19e8a90e119d6eefc9c5f2bf9b58c,soft_skills,exact_only,5,7,3,0,3,0.6,0.42857142857142855,0.5,"""nära samarbete med elektronikavdelningen | flytande i engelska i både tal och skrift | Förändringsbenägen | Målmedveten | Ansvarstagande""","""ansvara för att skapa mjukvarukomponenter som snabbt kan förvandla idéer till produkter | nära samarbete med elektronikavdelningen och påverka valen av MCU:er | sensorer och andra komponenter och vara med på testning ute hos kund | Är flytande i engelska i både tal och skrift | Förändringsbenägen | Målmedveten | Ansvarstagande"""
0e18ce5f95336fb84e514ccb6ba05efd943f94d9,soft_skills,exact_only,3,9,0,0,0,0.0,0.0,0.0,"""prestigelös | svenska | engelska""","""Är du prestigelös och vill jobba med likasinnade kollegor som värdesätter kunskapsdelning | fallenheten att vara en förtroendeingivande relationsskapare med kunder och kollegor | Förmågan att ta sig an varierande roller eller ledarhatten i ett projekt om så behövs | Lyhördhet för kundens behov och ett driv att erbjuda bästa möjliga mjukvarulösning | Viljan att söka förbättring | lyfta teamet runt dig och hjälpa juniora kollegor att växa och lyckas | Är van vid att bidra i mjukvaruutvecklingens alla faser som kravställning arkitektur design test och integration | Trivs med att jobba enligt agila principer och metoder | Kan uttrycka dig obehindrat på svenska och engelska"""
26d441214e6bea6bb0f0ea920756af7df3ad5cc0,soft_skills,exact_only,6,4,0,0,0,0.0,0.0,0.0,"""[Utmärkt svenska | god engelska i skrift] | problemlösningsorienterad | arbeta i team för att nå resultat | nyfiken | teknikintresserad""","""Du är involverad i hela utvecklingsprocessen dvs systemarbete kravhantering design implementation test och leverans och du kommer jobba produktnära | Utmärkt svenska god engelska i skrift | du har ett intresse av att jobba ur ett bredare perspektiv och att du är problemlösningsorienterad dvs tillämpar tekniska principer och metoder för att nå fram till ett resultat och ser på din uppgift ur ett större perspektiv | Du gillar också att arbeta i team för att nå resultat och du är nyfiken och teknikintresserad"""
a89dd7bbb0a5e86995f59a857bd30676abf2212c,soft_skills,exact_only,11,5,0,0,0,0.0,0.0,0.0,"""effektivt kommunicera komplexa tekniska lösningar till olika intressenter | Problemlösare | analytisk förmåga | tänka strategiskt för att hitta de bästa lösningarna | Ledarskap | en informell ledare | inspirerar och stöttar dina kollegor | Teamspelare | arbeta både självständigt och i team | [flytande i svenska och engelska | i både tal och skrift]""","""Du kan effektivt kommunicera komplexa tekniska lösningar till olika intressenter | Problemlösare: Du har en analytisk förmåga och kan tänka strategiskt för att hitta de bästa lösningarna | Ledarskap: Du är en informell ledare som inspirerar och stöttar dina kollegor | Teamspelare: Du trivs med att arbeta både självständigt och i team | Språk: Du är flytande i svenska och engelska i både tal och skrift"""
fc2d62596eed08a2c1d289b5fbfe1ba0abe55e42,soft_skills,exact_only,15,13,1,0,1,0.06666666666666667,0.07692307692307693,0.07142857142857144,"""engagerad | Samarbeta med andra arkitekter för att säkra helheten | brinner för arkitektur | flytande svenska både i tal och skrift | arbeta i ett centralt team med mycket kontakter | ett verksamhetskritiskt system med många integrationer | känner till och anammar erkända principer och mönster | skriver tydlig och underhållbar kod som andra lätt kan förstå | inser värdet av automation | sätta dig in i och förstå affärens utmaningar | kontinuerlig förbättring inom både teknik och arbetssätt | kunskapsutbyte | öppen | prestigelös | ett driv att utveckla både dig själv och andra""","""Vi söker dig som är engagerad och erfaren inom området och som vill vara med och bidra till att stärka och vidareutveckla systemet för kundinsikt tillsammans med oss | Scaled Agile Framework (SAFe) | Som mjukvaruarkitekt har du nyckelrollen i att koordinera och ansvara med övriga i teamet för att vidareutveckla och optimera CRM systemets databaser och flöden | Leda teamets utvecklare i arkitekturella frågor | Samarbeta med andra arkitekter för att säkra helheten | Ansvara för en långsiktigt hållbar mjukvaruarkitektur i applikationerna | Se till att vi fortsatt befinner oss i teknikens framkant | Kan flytande svenska både i tal och skrift | Du motiveras av att arbeta i ett centralt team med mycket kontakter och med ett verksamhetskritiskt system med många integrationer | Det är viktigt att du känner till och anammar erkända principer och mönster och skriver tydlig och underhållbar kod som andra lätt kan förstå samt inser värdet av automation av exempelvis övervakning tester och release processen | Du är van att sätta dig in i och förstå affärens utmaningar | Du strävar efter kontinuerlig förbättring inom både teknik och arbetssätt och ser värdet av att arbeta i ett agilt team där kunskapsutbyte är en framgångsfaktor | Som person är du öppen och prestigelös med ett driv att utveckla både dig själv och andra"""
1dfa922d141361e3b54349ef6a26ab225765017b,soft_skills,exact_only,12,7,0,0,0,0.0,0.0,0.0,"""positiv | nyfiken | bidrar till ett bra arbetsklimat och en god teamkänsla | jobba i team där ni hjälps åt att nå gemensamma mål | utveckla varandra | analytisk förmåga | ett strukturerat arbetssätt | lösa komplexa problem | trivs med nya utmaningar | en prestigelös inställning | tar egna initiativ | jobba inom olika teknikområden och branscher""",""" har ett starkt driv | Har du ambitioner att ta mer ansvar eller vill gå mot arkitektrollen | du är en positiv och nyfiken person som bidrar till ett bra arbetsklimat och en god teamkänsla | Vi ser att du inspireras av att jobba i team där ni hjälps åt att nå gemensamma mål och att utveckla varandra | Utöver detta tror vi att du har en analytisk förmåga och ett strukturerat arbetssätt som hjälper dig att lösa komplexa problem | Du trivs med nya utmaningar har en prestigelös inställning och tar egna initiativ | Du lockas av möjligheterna att jobba inom olika teknikområden och branscher"""
